UserID,Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
30,9416,988,401,3017,1160,502,706,14.585178624151165,5.919692943607913,44.53793917921464,17.124298789489224,7.410687924416888,10.422202539120166
31,8796,1371,661,1755,1172,252,183,25.417130144605117,12.25435669262143,32.53615127919911,21.727845754542084,4.671857619577309,3.392658509
32,13704,665,305,2670,716,750,787,11.284574919395892,5.175632105888342,45.30799253351434,12.150008484642797,12.72696419,13.354827761751231
33,9973,1699,595,3226,769,646,1251,20.75494747129245,7.268507207427315,39.40874664060591,9.394087466,7.891522110921084,15.282189103347177
34,7884,1823,601,2508,432,607,554,27.93869731800766,9.210727969348659,38.43678161,6.620689655172414,9.302681992337165,8.490421455938698
35,11645,1258,712,3029,838,643,286,18.592964824120603,10.523204256577003,44.76795743422997,12.385456695240912,9.503399349689625,4.227017440141886
36,7558,2286,1051,3223,1191,978,1034,23.414933934241525,10.76513366792994,33.01239373143501,12.19911912322032,10.017412680528526,10.59100686264468
37,10417,887,578,2828,1103,937,1431,11.424523441524988,7.444616177228233,36.42452344152499,14.206594538897477,12.068521380731582,18.431221020092735
38,6080,767,398,3085,955,362,152,13.41143556565833,6.959258611645393,53.94299702745236,16.698723553068717,6.329777933205105,2.6578073089700998
39,7343,1612,494,2518,995,824,1410,20.52718706,6.290589583598624,32.06417929453712,12.670317076276582,10.492805297338597,17.95492168597988
40,10393,2023,146,2896,862,576,1408,25.571988370623185,1.8455315383643027,36.60725571988371,10.896220452534445,7.281001137656427,17.798002780937935
41,11476,2341,361,3305,1040,599,1477,25.660418721911654,3.9570316781760386,36.22711827249808,11.399758851255068,6.565822646,16.18984983009975
42,10342,1270,418,3078,1153,161,1609,16.517102354012223,5.436337625178827,40.03121342177136,14.995448042658344,2.093900377,20.925998179217064
43,9768,2039,395,2706,676,465,2101,24.32593653066094,4.712479121927941,32.28346456692913,8.064900978286806,5.547602004294918,25.065616797900265
44,9397,1480,530,3112,1059,337,821,20.16623518190489,7.221692329,42.40359722032975,14.429758822727893,4.591906254258073,11.186810192124268
45,7042,1413,335,3357,1186,665,1054,17.640449438202246,4.18227216,41.91011235955056,14.806491885143572,8.302122347066167,13.158551810237205
46,8560,1941,724,1975,916,714,791,27.489024217532926,10.253505169239485,27.970542416088374,12.97266676,10.111882169664353,11.202379266392862
47,9078,1826,500,3579,1140,85,1000,22.460024600246005,6.150061500615006,44.02214022140221,14.022140221402212,1.045510455104551,12.300123001230013
48,12114,711,498,2831,1562,495,1766,9.042350247996948,6.333460511255246,36.00406969350121,19.865191402772478,6.295307134681419,22.45962101
49,10687,2238,434,3212,979,724,327,28.278999241849885,5.483952489,40.58630275461208,12.370482688905737,9.148344705585039,4.131918119787717
50,6473,2190,531,3598,1078,462,569,25.984812529663024,6.3004271476032265,42.691029900332225,12.790697674418606,5.481727575,6.751305173232083
51,10648,1187,665,2314,852,645,1688,16.147462930213578,9.046388246497076,31.478710379540196,11.590259828594748,8.774316419534758,22.962862195619643
52,9229,1697,326,2645,1036,570,1510,21.801130524152107,4.1880781089414185,33.97995889003083,13.309352517985612,7.322713257965057,19.398766700924973
53,8646,1747,368,2855,1092,568,818,23.455961331901182,4.9409237379162185,38.33243823845328,14.661654135338345,7.626208378088077,10.98281418
54,11223,1630,439,2608,1038,445,1427,21.484117569526823,5.786213259522868,34.374588111242915,13.68129695531831,5.865295901,18.808488203505995
55,12061,1224,230,3867,796,256,1170,16.226965398382607,3.0491846745326794,51.266074506164664,10.552830438817447,3.3938751160015905,15.511069866101021
56,11862,1164,336,2571,1041,275,1750,16.309373686422866,4.707860445565363,36.023539302227825,14.58596048759983,3.853159590864509,24.52010649
57,8321,1487,404,2722,1292,641,1037,19.60965317156798,5.327706712382962,35.896083344322825,17.03811156534353,8.453118818409601,13.675326387973097
58,9381,2086,674,3102,1089,503,1512,23.265670310060226,7.5172875306714255,34.59736783,12.145884452375642,5.610082534017399,16.863707338835603
59,10662,1771,552,2398,1192,472,2321,20.342292671720653,6.340454858718125,27.544222375373305,13.691706868826097,5.421548357454629,26.65977486790719
60,11951,1314,538,2802,952,415,1299,17.950819672131146,7.3497267759562845,38.278688524590166,13.005464480874318,5.669398907103825,17.745901639344265
61,9041,1885,670,3158,1149,438,1024,22.645362806343105,8.049014896684287,37.93849111004325,13.803459875060067,5.261893320518981,12.301777991350313
62,9628,75,472,2833,1055,709,1361,1.1529592621060722,7.255956956187548,43.55111452728671,16.218293620292084,10.899308224442736,20.92236740968486
63,7787,2074,578,2953,809,432,817,27.06511809996085,7.542737831136631,38.535821479838184,10.557223019705077,5.637478794205925,10.661620775153335
64,7607,630,479,2735,1063,231,2193,8.593643432001091,6.533897149092893,37.30732505797299,14.500068203519302,3.1510025917337336,29.91406356567999
65,11625,1318,553,2242,801,648,1090,19.813589897775106,8.313289236319903,33.70414912808178,12.04149128,9.741431149,16.386049308478654
66,12712,940,383,3160,873,459,863,14.076070679844266,5.735250074872717,47.31955675351902,13.07277628032345,6.873315363881402,12.92303084755915
67,9855,852,12,3877,1037,506,582,12.408971744829595,0.17477424992717738,56.466647247305566,15.10340809787358,7.369647538595981,8.476551121468104
68,12007,2080,473,3009,1059,821,1548,23.136818687430477,5.261401557285874,33.47052280311457,11.779755283648498,9.132369299221358,17.219132369299224
69,10723,1266,784,3112,762,495,1433,16.123280692817115,9.984717269,39.633214467651555,9.704533876719307,6.3041263372389205,18.25012735608762
70,8709,1673,685,3346,1210,557,751,20.34784723911457,8.331306251520312,40.69569447822914,14.71661396253953,6.774507419119436,9.134030649477012
71,10722,1476,693,2365,1114,264,1288,20.5,9.625,32.84722222222222,15.472222222222223,3.6666666666666665,17.888888888888886
72,13076,1738,747,3851,859,456,245,22.011144883485308,9.460486322,48.771529888551164,10.878926038500508,5.775075987841945,3.102836879432624
73,9928,1538,517,3101,692,621,1092,20.341224705726756,6.837719878322973,41.01309350614998,9.152228541198253,8.213199312260283,14.442534056341755
74,13129,858,539,3815,971,188,1226,11.293931815190208,7.094905883901539,50.21719099644597,12.781361063577728,2.474661050414637,16.13794919046992
75,4760,1998,376,2633,910,540,1853,24.04332129963899,4.524669073405536,31.68471720818291,10.95066185318893,6.4981949458483745,22.29843561973526
76,11643,1253,436,3909,1022,520,614,16.15940159917462,5.622904307454217,50.412690224400315,13.180294041784885,6.706216147,7.918493681
77,10174,721,623,3387,927,508,360,11.048115231382164,9.546429665951578,51.90009193993258,14.204719583205637,7.784247624885075,5.516395954642967
78,9401,1285,740,3276,598,707,552,17.95194188,10.338083263481419,45.76697401508801,8.354288907516066,9.877060631461303,7.711651299245599
79,10183,2250,472,3117,922,566,331,29.381039435884045,6.163489161661008,40.70253329851136,12.039697048837816,7.390963698093497,4.322277357012275
80,6024,1925,409,2875,938,795,1668,22.35772357723577,4.750290360046457,33.39140534262485,10.894308943089431,9.233449477351916,19.372822299651567
81,9560,1325,500,3600,1126,301,1774,15.360537908648272,5.796429399489914,41.73429167632739,13.053559007651286,3.4894504984929284,20.565731509390215
82,10714,1325,620,3070,860,527,1160,17.521819624437978,8.198889182755885,40.59772546945253,11.372652737371066,6.969055805342501,15.339857180640044
83,12955,1339,211,2016,1335,516,1610,19.05507328874342,3.0027038565532944,28.689341112850435,18.99814999288459,7.343105165789099,22.911626583179164
84,8963,2538,40,2441,617,286,1066,36.31940469376073,0.5724098454493417,34.93131081854608,8.829421866056096,4.092730394962794,15.254722381224958
85,8383,1690,389,2907,1262,691,952,21.41680395,4.929666708908884,36.83943733367127,15.992903307565582,8.756811557470536,12.06437713851223
86,8996,1715,255,3154,955,964,833,21.775012696800406,3.2376841036058917,40.04570848146267,12.12544438801422,12.23971559,10.576434738445911
87,11830,2015,398,2971,1171,496,844,25.52248258391387,5.041165294490184,37.631412286257124,14.832172260924636,6.282457251424953,10.690310322989234
88,10657,1619,470,3609,1015,601,226,21.47214854111406,6.233421751,47.86472148541114,13.461538461538462,7.970822281167108,2.997347480106101
89,8940,1370,409,2024,1227,516,1132,20.515124288709195,6.124588200059898,30.30847559149446,18.373764600179694,7.726864330637915,16.951182988918838
90,11026,1401,790,3071,922,357,979,18.63031914893617,10.50531914893617,40.837765957446805,12.26063829787234,4.747340425531915,13.018617021276595
91,10194,1464,565,2091,780,135,1372,22.850007803964413,8.818479787732167,32.636179179022946,12.174184485718746,2.1070703917590135,21.414078351802715
92,11937,1481,560,3379,1284,358,1046,18.26591021213616,6.906758756783423,41.67488899851998,15.836211149481993,4.415392205229403,12.90083867784904
93,8595,1863,624,2952,977,221,918,24.659166115155525,8.259430840502977,39.073461283917936,12.931833223031106,2.925215089344805,12.15089344804765
94,9344,1525,272,3209,1044,840,564,20.458814059565334,3.649047491,43.05071102763617,14.005902870941775,11.26911725248189,7.566407298094982
95,9215,1866,707,2568,1246,476,1036,23.62324344853779,8.950500063299152,32.510444360045575,15.774148626408408,6.026079250538043,13.115584251171034
96,7072,1459,484,3639,793,430,1369,17.849278199168094,5.921213604110594,44.51920724247614,9.701492537313433,5.260582334230487,16.748226082701247
97,10592,1539,634,3520,1119,677,428,19.439181508147023,8.008083870152834,44.46128584059619,14.134141720348618,8.551218896046482,5.406088164708854
98,10522,500,285,3291,882,275,1043,7.966857871255577,4.541108986615678,52.43785850860421,14.053537284894837,4.381771829190567,16.618865519439133
99,10010,1958,189,2935,973,346,1116,26.04762538246641,2.5143009179193827,39.04483171477983,12.94399361447386,4.602900093122257,14.846348277238262
100,9530,1673,663,3289,1014,513,640,21.470739219712527,8.508726899383984,42.209958932238195,13.013347022587268,6.583675564681725,8.213552361396303
101,7169,1999,575,2646,699,705,706,27.271487039563436,7.844474761255116,36.09822646657572,9.536152796725785,9.618008185538882,9.631650750341064
102,9158,51,319,3427,844,600,1115,0.8023914411579609,5.018879798615481,53.91755821,13.278791692888609,9.439899307740717,17.542479546884834
103,9314,2544,326,3824,1270,549,433,28.437290409121395,3.6440867426782915,42.74536105522021,14.19628884417617,6.1368209255533195,4.8401520232506146
104,8395,1430,725,3535,1177,515,1174,16.713417484805984,8.473585787751285,41.31603553062179,13.756428237494156,6.019167835437121,13.721365123889667
105,9677,2054,262,2635,987,580,552,29.05233380480905,3.7057991513437054,37.27015558698727,13.960396039603962,8.203677510608204,7.807637906647807
106,10808,980,828,3180,1048,540,1531,12.088318736894042,10.213395830763536,39.225360799309236,12.927100037005058,6.660910324411002,18.88491427161712
107,13772,1806,319,2353,941,294,2168,22.915873620098974,4.047709681512498,29.85661718056084,11.940109123207716,3.730491054434716,27.509199340185255
108,10349,973,627,3286,1271,509,569,13.44851416724257,8.666205943,45.418106427090535,17.567380787836903,7.035245335176227,7.864547339322736
109,10515,1188,434,3225,959,285,1267,16.14569176406632,5.898341940744768,43.82984506659418,13.033432998097307,3.873335145419951,17.219353085077465
110,9851,2457,620,2065,1046,516,636,33.474114441416894,8.446866485013624,28.133514986376024,14.250681198910081,7.029972752043596,8.664850136239782
111,6162,1404,391,2419,1229,403,1520,19.06054846592452,5.308172685310888,32.84007602497964,16.684767852294325,5.4710833559598155,20.635351615530816
112,9946,1608,467,2858,844,1007,367,22.48636554328066,6.530555167109495,39.966438260383164,11.802545098587611,14.081946580897778,5.132149349741295
113,10120,1935,508,2849,1311,492,1240,23.215356928614277,6.094781043791242,34.18116376724655,15.728854229154168,5.902819436112777,14.877024595080984
114,14926,1747,299,2395,693,219,563,29.530087897227858,5.054090601757945,40.483434753211625,11.713995943204868,3.701825557809331,9.516565246788371
115,9615,1575,648,3194,1325,473,896,19.418074220194796,7.989150536308716,39.378621624953766,16.335840216989272,5.831586734,11.046726667488596
116,10603,1682,397,3125,925,603,484,23.30931263858093,5.501662971175167,43.30654101995565,12.818736141906871,8.356430155210642,6.707317073170732
117,9930,2701,454,2902,951,834,1411,29.190532800172917,4.906516805360424,31.362801253647465,10.27774775748406,9.013292986058575,15.24910839727656
118,7662,1471,301,2622,621,382,581,24.60689193710271,5.035128805620609,43.86082301773168,10.388089662094346,6.390097022415524,9.718969555035128
119,12285,1600,-12,3524,909,183,1275,21.393234389624283,-0.160449258,47.11859874314748,12.154031287605296,2.446851183313277,17.047733654231852
120,11503,2025,461,3827,792,663,827,23.56020942408377,5.363583478766725,44.525887143688195,9.214659685863873,7.713787085514834,9.621873182082606
121,11582,2052,982,2758,878,223,942,26.19017230376516,12.533503509891514,35.201021059349074,11.206126356094448,2.8462029355456284,12.022973835354179
122,8181,2093,656,2693,972,412,1073,26.497024939865803,8.304848715,34.09292315482973,12.30535510824155,5.215850107608558,13.583997974427142
123,12805,1819,496,3245,1191,448,619,23.26682015860834,6.344333589153236,41.50677923,15.23407521105142,5.730365822460987,7.917625991302122
124,7196,928,447,2820,1041,486,1105,13.593086275084223,6.547531858795957,41.30657682730335,15.248278892632195,7.118793027684195,16.185733118500075
125,11173,2316,504,2930,1061,637,1765,25.138391403451642,5.470530771735591,31.802887224573972,11.516335612721155,6.914143058721373,19.157711928796267
126,14380,926,609,3369,780,363,610,13.910169746131892,9.148264984,50.608382154123476,11.716989634970707,5.4529067147363675,9.163286765810424
127,8018,1651,263,2045,823,445,1585,24.236641221374043,3.860833822665884,30.020551967116855,12.081620669406929,6.532589547856723,23.267762771579566
128,8867,1122,722,3659,1359,497,1749,12.318840579710146,7.9270970575318405,40.17347386912604,14.920948616600791,5.456741326306544,19.202898550724637
129,10199,1467,643,3036,852,529,591,20.609721831975275,9.033436358527675,42.652430457993816,11.969654397302614,7.431862882832256,8.302894071368362
130,8993,1664,643,2794,1331,519,272,23.037519036411464,8.902118233421016,38.68198809358992,18.42724629655268,7.185380035996124,3.7657483040287967
131,6898,1660,587,2955,951,587,1150,21.039290240811155,7.439797211660329,37.452471482889734,12.05323194,7.439797211660329,14.575411913814957
132,10137,1710,503,2981,1000,668,726,22.535582498682132,6.628887717448603,39.285714285714285,13.178703215603585,8.803373748023194,9.567738534528203
133,7875,2306,634,2134,1214,578,1934,26.204545454545453,7.204545454545455,24.25,13.795454545454543,6.568181818181819,21.97727272727273
134,10947,1726,618,3747,1254,590,1017,19.280607685433424,6.903485255,41.856568364611256,14.00804289544236,6.590705987488829,11.36058981233244
135,8161,1377,429,3020,977,183,598,20.914337788578372,6.515795868772782,45.86877278250304,14.839003645200485,2.779465370595383,9.082624544349938
136,13099,1982,385,3221,922,510,426,26.618318560300835,5.1705613752350255,43.25812516787537,12.382487241471932,6.8493150684931505,5.721192587
137,8433,2094,520,3475,988,595,1544,22.721354166666664,5.642361111111112,37.70616319444444,10.72048611111111,6.456163194444445,16.75347222222222
138,9355,886,809,2489,1067,645,714,13.403933434190622,12.239031770045386,37.655068078668684,16.142208774583963,9.757942511346444,10.801815431164902
139,11627,1798,252,3236,1178,361,1021,22.916135610502167,3.211827682895743,41.24394596,15.014019882742799,4.601070609227632,13.01300025490696
140,7538,1850,206,2866,1000,368,1477,23.818720226599716,2.652246684691644,36.89970387537016,12.874983906270119,4.737994077507403,19.016351229560964
141,10454,1351,532,3423,1123,385,757,17.844406287148328,7.026812838462554,45.211993131686704,14.832915070664377,5.085193501518954,9.998679170519086
142,12614,2187,510,1936,1327,607,977,28.989925768822904,6.760339342523861,25.66277837,17.590137857900316,8.046129374337221,12.950689289501591
143,6785,1424,534,2950,1076,706,991,18.539252701471163,6.952219763051685,38.406457492513994,14.008592631167815,9.191511522,12.901965889858092
144,10369,1562,548,2698,1062,418,1341,20.474505177611746,7.183117053349062,35.365054397693015,13.920566260322452,5.479092934853847,17.577664176169876
145,10519,1413,455,3216,696,681,1295,18.218153687467765,5.866425992779783,41.464672511603915,8.973697782362041,8.780299123259413,16.69675090252708
146,11563,1507,797,3235,473,524,889,20.296296296296294,10.734006734006735,43.56902356902357,6.37037037,7.057239057239058,11.973063973063972
147,7526,951,179,2646,1077,475,1031,14.95518163233213,2.814908004403208,41.61031608743513,16.936625255543326,7.469727944645385,16.213241075640823
148,7359,779,334,2643,981,457,814,12.966045272969373,5.559254327563249,43.991344873501994,16.328229027962713,7.606524633821571,13.548601864181093
149,11043,2297,479,2944,897,649,261,30.51680616447456,6.363757140959214,39.112528231699216,11.917098445595855,8.622293078251628,3.467516939
150,10593,1076,171,2551,1048,565,1128,16.455115461079675,2.6150787582199113,39.012081358005815,16.02691543049396,8.640464903,17.250344089310293
151,10500,1004,464,3420,987,955,1946,11.440291704649043,5.287146764,38.969917958067455,11.246581586144028,10.881950774840474,22.17411121239745
152,10692,423,832,2815,1225,329,558,6.842445810417342,13.458427693303138,45.535425428663864,19.815593659010027,5.321902296991265,9.026205111614365
153,8639,1180,504,1546,1017,603,613,21.599853560314845,9.225700164744646,28.299469156141317,18.616144975288304,11.037891268533773,11.220940874977119
154,10464,838,546,2812,850,394,564,13.95736175882745,9.093937375083277,46.835443037974684,14.157228514323783,6.562291805463024,9.393737508327781
155,10586,2321,247,2480,1198,326,1362,29.253844214771867,3.1131837660700783,31.257877489286614,15.099571464582809,4.108898412,17.16662465339047
156,8571,2004,376,2184,956,497,1224,27.67573539566358,5.192652948487778,30.16157989228007,13.202596326474245,6.863692860102195,16.90374257699213
157,13731,1155,424,2381,1105,527,920,17.736486486486484,6.511056511056511,36.563267813267814,16.96867321867322,8.092751842751843,14.127764127764127
158,10947,2626,436,3054,904,1083,540,30.382968876547494,5.044544718269119,35.33495314127039,10.459331250723128,12.530371398819854,6.247830614
159,7617,1990,756,3664,870,463,1046,22.641938787120264,8.601661167368302,41.688474229150074,9.898737057685745,5.267948572078734,11.901240186596883
160,11313,1337,611,3156,1016,273,217,20.22692889561271,9.243570348,47.745839636913765,15.370650529500757,4.130105900151286,3.2829046898638428
161,8050,250,277,2696,1002,554,1071,4.273504273504273,4.735042735042735,46.085470085470085,17.128205128205128,9.47008547,18.307692307692307
162,11574,2645,549,3227,1095,85,1435,29.27180168216025,6.075697211155378,35.71270473660912,12.118193891102258,0.9406817175741479,15.880920761398848
163,12317,805,599,2770,946,481,374,13.472803347280335,10.025104602510462,46.35983263598326,15.832635983263598,8.050209205020922,6.259414225941423
164,8358,677,728,2652,632,503,233,12.47926267281106,13.419354838709676,48.884792626728114,11.649769585253457,9.271889401,4.294930875576037
165,11926,2011,816,2422,913,658,1789,23.35927518,9.478452781972354,28.133348821001274,10.605180624927401,7.643164130561041,20.780578464397724
166,10825,2719,296,2124,1158,694,694,35.38061158100195,3.8516590761223166,27.63825634352635,15.068314899154197,9.030579050097593,9.030579050097593
167,11644,2192,337,2805,940,399,1567,26.601941747572816,4.089805825242719,34.04126213592233,11.407766990291263,4.842233009708738,19.016990291262136
168,13793,1781,248,3079,950,469,923,23.906040268456376,3.328859060402684,41.328859060402685,12.751677852348994,6.295302013422818,12.389261744966444
169,9509,1797,453,2951,1197,346,919,23.450345817564923,5.911522902257602,38.50972204097612,15.620514158945584,4.515202923137152,11.992692157118622
170,8492,1926,593,2792,857,274,1219,25.140321106905105,7.740503850672235,36.44432841665579,11.18652917373711,3.5765565853021797,15.911760866727581
171,8220,1879,697,2527,691,561,558,27.180674092289888,10.08245335,36.554317951685235,9.995660350065094,8.115145378,8.071748878923767
172,8368,1640,484,3304,967,245,1066,21.282117830262134,6.280820140150532,42.875681287308595,12.54866337918505,3.1793407734233066,13.833376589670387
173,9845,1552,436,2341,903,417,809,24.032208113967172,6.751316196965004,36.24961288324558,13.982657169402291,6.457107463611026,12.52709817280892
174,10682,1468,530,3388,806,300,339,21.49026496852584,7.758746889181673,49.59742351046699,11.799150929585712,4.391743522178305,4.962670180061485
175,10553,1123,332,2498,964,609,1168,16.776217508216313,4.959665371974903,37.31700029877502,14.400956080071706,9.097699432327458,17.448461308634595
176,11654,1359,917,2623,1098,860,868,17.59223300970874,11.870550161812297,33.95469256,14.21359223300971,11.132686084142394,11.236245954692556
177,10026,653,178,2266,998,239,921,12.426260704091343,3.387250237868696,43.12083729781161,18.991436726926736,4.548049476688868,17.52616555661275
178,12907,1450,536,2749,1061,129,394,22.946668776705177,8.482354802975154,43.503718942870705,16.79063142902358,2.0414622566861844,6.235163791739199
179,9470,1005,904,3487,1362,475,1795,11.132033673017279,10.013291980505096,38.62428001772264,15.086397873283119,5.26140895,19.882587505538325
180,15440,948,501,3257,931,503,1438,12.50989707046714,6.611243072050672,42.97967801530747,12.285563473211928,6.6376352599630515,18.975983108999735
181,11251,1589,461,3489,1055,543,1482,18.43601345863789,5.348648335073674,40.48033414549252,12.240399118227172,6.300034806822137,17.194570135746606
182,8285,2196,428,3261,898,410,847,27.313432835820894,5.323383084577114,40.559701492537314,11.16915422885572,5.099502487562189,10.534825870646767
183,7858,1959,463,2448,830,459,135,31.124880838894185,7.356212265649825,38.894184938036226,13.187162376866857,7.292659675881792,2.144899904671115
184,10964,714,774,2834,883,573,1976,9.208150631931906,9.981944802682486,36.54887799845241,11.387670879546041,7.389734330668042,25.483621356719112
185,9553,1005,57,2609,904,708,969,16.074856046065257,0.9117082533589251,41.73064619321817,14.459373000639793,11.324376199616124,15.499040307101728
186,11428,1970,806,3665,1071,108,625,23.893268647665252,9.775621588841723,44.451182534869616,12.989690721649486,1.3098847786537295,7.580351728320194
187,10946,1008,215,2401,1469,426,1208,14.984391259105099,3.196075516574996,35.691987513007284,21.83737178534265,6.332689163074178,17.957484762895792
188,9854,1387,446,3446,856,542,1583,16.79176755447942,5.399515738498789,41.719128329297824,10.36319612590799,6.561743341404358,19.16464891041162
189,8306,1775,414,3446,916,316,988,22.59707192870783,5.270528325907065,43.87014640356461,11.661362189688097,4.022915340547422,12.577975811584977
190,6970,1015,617,3914,987,846,1639,11.255267243291195,6.841871811931692,43.40208471944999,10.944777112441784,9.381237525,18.17476158793524
191,9106,1552,180,2795,1079,372,1541,20.641042691847318,2.393935363745179,37.17249634259875,14.350312541561378,4.9474664184067025,20.49474664184067
192,11712,832,592,3356,1052,491,461,12.264150943396226,8.726415094339622,49.46933962264151,15.507075471698112,7.237617924528301,6.795400943396227
193,10428,1199,904,4140,1256,611,663,13.666932634218625,10.304342870169839,47.19024279037957,14.31665336828907,6.964550324860368,7.557278012082526
194,7508,1659,227,2691,514,381,1478,23.8705036,3.2661870503597124,38.719424460431654,7.395683453,5.482014388489208,21.26618705035971
195,10346,703,537,2232,522,130,-356,18.657112526539276,14.251592356687897,59.23566878980891,13.853503184713375,3.4501061571125264,-9.447983015
196,10770,1720,367,2059,900,414,925,26.938136256851998,5.747846515270164,32.24745497259201,14.095536413469068,6.483946750195771,14.487079091620986
197,8232,1490,585,3356,1219,705,284,19.50517083387878,7.658070428066501,43.93245189160885,15.957586071475324,9.228956669721168,3.7177641052493784
198,10307,1776,503,2058,686,432,761,28.57142857142857,8.092020592020592,33.108108108108105,11.036036036036036,6.94980695,12.242599742599742
199,10116,1611,371,2813,398,330,850,25.278518750980698,5.821434175427585,44.139337831476546,6.245096500863015,5.178095088655264,13.337517652596892
200,7714,2182,597,3218,1114,685,820,25.324976787372332,6.928969359331476,37.34911792014856,12.929433611884866,7.950324976787372,9.517177344475394
201,10715,1562,860,3092,1048,433,723,20.238403731536668,11.142783104431201,40.06219227779218,13.578647317958021,5.610261725835708,9.367711842
202,11121,1285,461,3212,781,397,451,19.508122058600275,6.998633672,48.762714437528466,11.856687414604524,6.027022923941096,6.846819492940641
203,12166,1561,643,3111,802,529,2145,17.756796723922193,7.3142987145944725,35.38846547605506,9.122966670458425,6.017517916050506,24.39995449891935
204,12107,1771,241,3639,806,654,1933,19.58204334365325,2.664750110570544,40.236620964175145,8.911985846970367,7.231313578062803,21.373286156567893
